borough,date,hour,month,day,day_literal,year,spd,vsb,temp,dewp,slp,sd,hday,pickups,loadrank
2.0,20150303,20,3,3,1,2015,7.25,3.45,30.75,19.5,1024.7,14.375,0,0,0
2.0,20150303,21,3,3,1,2015,8.0,0.5,30.0,23.0,1023.6,14.3333333333333,0,0,0
2.0,20150303,22,3,3,1,2015,7.0,0.3,29.0,24.0,1021.6,14.2916666666667,0,0,0
2.0,20150303,23,3,3,1,2015,6.8,2.08333333333333,29.8333333333333,24.1666666666667,1020.6,14.25,0,0,0
2.0,20150304,0,3,4,2,2015,8.33333333333333,2.43333333333333,31.6666666666667,27.3333333333333,1018.7,14.2083333333333,0,0,0
2.0,20150304,1,3,4,2,2015,5.66666666666667,3.125,33.5,28.5,1017.1,14.1666666666667,0,0,0
2.0,20150304,2,3,4,2,2015,6.0,3.0,34.0,29.5,1014.9,14.125,0,0,0
2.0,20150304,3,3,4,2,2015,6.5,5.0,35.0,31.0,1013.8,14.0833333333333,0,0,0
2.0,20150304,4,3,4,2,2015,7.0,6.0,36.0,32.0,1012.2,14.0416666666667,0,0,0
2.0,20150304,5,3,4,2,2015,9.0,9.55,36.0,31.0,1009.6,14.0,0,0,0
2.0,20150304,6,3,4,2,2015,7.0,9.1,36.0,31.0,1009.0,13.9583333333333,0,1,0
2.0,20150304,7,3,4,2,2015,3.0,8.0,36.0,31.0,1008.7,13.9166666666667,0,0,0
2.0,20150304,8,3,4,2,2015,8.0,7.0,36.0,31.0,1007.3,13.875,0,0,0
2.0,20150304,9,3,4,2,2015,5.0,7.0,36.0,31.0,1006.9,13.8333333333333,0,0,0
2.0,20150304,10,3,4,2,2015,4.66666666666667,6.33333333333333,36.0,31.0,1008.6,13.7916666666667,0,0,0
2.0,20150304,11,3,4,2,2015,3.0,4.5,36.0,32.0,1008.9,13.75,0,0,0
2.0,20150304,12,3,4,2,2015,4.0,3.16666666666667,36.0,33.0,1009.2,13.7083333333333,0,0,0
2.0,20150304,13,3,4,2,2015,3.66666666666667,2.83333333333333,36.3333333333333,33.0,1009.9,13.6666666666667,0,0,0
2.0,20150304,14,3,4,2,2015,5.0,2.83333333333333,38.3333333333333,35.0,1010.9,13.625,0,0,0
2.0,20150304,15,3,4,2,2015,8.0,5.0,42.0,36.0,1011.0,13.5833333333333,0,1,0
2.0,20150304,16,3,4,2,2015,6.0,5.0,42.0,35.0,1011.8,13.5416666666667,0,1,0
2.0,20150304,17,3,4,2,2015,5.0,5.0,43.0,35.0,1010.9,13.5,0,0,0
2.0,20150304,18,3,4,2,2015,0.0,4.0,44.0,37.0,1010.4,13.4583333333333,0,0,0
2.0,20150304,19,3,4,2,2015,6.0,5.0,45.0,36.0,1010.3,13.4166666666667,0,0,0
2.0,20150304,20,3,4,2,2015,6.0,6.0,45.0,36.0,1009.9,13.375,0,0,0
2.0,20150304,21,3,4,2,2015,8.0,5.0,44.0,37.0,1011.7,13.3333333333333,0,0,0
2.0,20150304,22,3,4,2,2015,7.0,6.0,43.0,37.0,1011.0,13.2916666666667,0,0,0
2.0,20150304,23,3,4,2,2015,5.0,7.0,43.0,37.0,1011.4,13.25,0,0,0
2.0,20150305,0,3,5,3,2015,8.0,5.0,43.0,38.0,1011.9,13.2083333333333,0,0,0
2.0,20150305,1,3,5,3,2015,5.0,5.0,43.0,38.0,1011.5,13.1666666666667,0,0,0
2.0,20150305,2,3,5,3,2015,7.0,2.66666666666667,42.0,39.0,1012.3,13.125,0,0,0
2.0,20150305,3,3,5,3,2015,7.0,4.0,42.0,38.0,1012.5,13.0833333333333,0,0,0
2.0,20150305,4,3,5,3,2015,5.66666666666667,2.83333333333333,41.0,38.0,1012.9,13.0416666666667,0,0,0
2.0,20150305,5,3,5,3,2015,8.0,4.0,40.0,37.0,1012.4,13.0,0,0,0
2.0,20150305,6,3,5,3,2015,6.0,5.0,39.0,36.0,1012.1,13.0,0,0,0
2.0,20150305,7,3,5,3,2015,4.75,5.25,38.0,35.0,1012.3,13.0,0,0,0
2.0,20150305,8,3,5,3,2015,4.5,4.25,35.0,32.0,1013.2,13.0,0,0,0
2.0,20150305,9,3,5,3,2015,3.0,2.5,33.0,31.0,1013.3,13.0,0,0,0
2.0,20150305,10,3,5,3,2015,6.25,1.825,32.0,29.5,1015.1,13.0,0,0,0
2.0,20150305,11,3,5,3,2015,2.75,1.575,32.0,29.75,1015.5,13.0,0,0,0
2.0,20150305,12,3,5,3,2015,2.0,1.1,31.0,29.0,1016.5,13.0,0,0,0
2.0,20150305,13,3,5,3,2015,4.0,0.366666666666667,31.0,29.6666666666667,1017.7,13.0,0,0,0
2.0,20150305,14,3,5,3,2015,8.5,0.3,27.5,25.5,1019.4,13.0,0,0,0
2.0,20150305,15,3,5,3,2015,8.25,0.3,26.25,23.75,1020.3,13.0,0,1,0
2.0,20150305,16,3,5,3,2015,6.5,0.3,25.5,23.0,1019.8,13.0,0,0,0
2.0,20150305,17,3,5,3,2015,8.66666666666667,0.3,23.5,20.75,1021.2,13.0,0,1,0
2.0,20150305,18,3,5,3,2015,8.0,0.3,20.0,17.0,1021.7,13.0,0,0,0
2.0,20150305,19,3,5,3,2015,6.16666666666667,1.26666666666667,20.3333333333333,17.3333333333333,1020.4,13.0,0,0,0
2.0,20150305,20,3,5,3,2015,6.0,1.26666666666667,21.3333333333333,16.6666666666667,1021.5,13.0,0,0,0
2.0,20150305,21,3,5,3,2015,7.0,0.6,20.0,16.3333333333333,1022.1,13.0,0,0,0
2.0,20150305,22,3,5,3,2015,9.0,0.5,20.0,16.0,1022.5,13.0,0,0,0
2.0,20150305,23,3,5,3,2015,6.5,1.825,19.75,16.0,1024.1,13.0,0,0,0
2.0,20150306,0,3,6,4,2015,3.0,4.0,21.0,14.0,1024.1,13.0,0,0,0
2.0,20150306,1,3,6,4,2015,3.0,5.0,21.0,12.0,1024.7,13.0,0,0,0
2.0,20150306,2,3,6,4,2015,5.0,6.0,21.0,7.0,1025.7,13.0,0,0,0
2.0,20150306,3,3,6,4,2015,6.0,6.0,21.0,6.0,1027.0,13.0,0,0,0
2.0,20150306,4,3,6,4,2015,6.0,7.0,19.5,4.5,1027.4,13.0,0,0,0
2.0,20150306,5,3,6,4,2015,7.5,7.5,18.5,3.0,1028.6,13.0,0,1,0
2.0,20150306,6,3,6,4,2015,6.0,9.1,17.0,3.0,1029.1,13.25,0,0,0
2.0,20150306,7,3,6,4,2015,6.5,9.1,15.0,2.0,1029.7,13.5,0,0,0
2.0,20150306,8,3,6,4,2015,7.0,10.0,14.0,2.0,1030.3,13.75,0,0,0
2.0,20150306,9,3,6,4,2015,6.0,10.0,14.0,1.0,1031.0,14.0,0,0,0
2.0,20150306,10,3,6,4,2015,3.0,10.0,13.0,1.0,1032.2,14.25,0,0,0
2.0,20150306,11,3,6,4,2015,5.0,10.0,13.0,0.0,1032.8,14.5,0,0,0
2.0,20150306,12,3,6,4,2015,6.0,8.0,13.0,1.0,1033.3,14.75,0,0,0
2.0,20150306,13,3,6,4,2015,9.0,8.0,14.0,2.0,1034.1,15.0,0,0,0
2.0,20150306,14,3,6,4,2015,6.0,8.0,16.0,3.0,1034.2,15.25,0,0,0
2.0,20150306,15,3,6,4,2015,5.0,8.0,18.0,3.0,1034.3,15.5,0,0,0
2.0,20150306,16,3,6,4,2015,5.0,9.1,20.0,2.0,1034.0,15.75,0,0,0
2.0,20150306,17,3,6,4,2015,3.0,9.1,24.0,4.0,1033.5,16.0,0,0,0
2.0,20150306,18,3,6,4,2015,6.0,10.0,23.0,-2.0,1033.4,16.25,0,0,0
2.0,20150306,19,3,6,4,2015,8.0,10.0,24.0,0.0,1031.8,16.5,0,0,0
2.0,20150306,20,3,6,4,2015,0.0,10.0,25.0,3.0,1031.1,16.75,0,0,0
2.0,20150306,21,3,6,4,2015,6.0,10.0,26.0,3.0,1030.5,17.0,0,0,0
2.0,20150306,22,3,6,4,2015,3.0,10.0,26.0,4.0,1029.9,17.25,0,0,0
2.0,20150306,23,3,6,4,2015,3.0,10.0,25.0,5.0,1029.6,17.5,0,0,0
2.0,20150307,0,3,7,5,2015,11.0,10.0,24.0,6.0,1029.4,17.75,0,0,0
2.0,20150307,1,3,7,5,2015,9.0,10.0,23.0,6.0,1029.1,18.0,0,0,0
2.0,20150307,2,3,7,5,2015,10.0,10.0,23.0,6.0,1028.5,18.25,0,0,0
2.0,20150307,3,3,7,5,2015,13.0,10.0,22.0,7.0,1028.3,18.5,0,0,0
2.0,20150307,4,3,7,5,2015,6.0,10.0,22.0,8.0,1028.3,18.75,0,0,0
2.0,20150307,5,3,7,5,2015,8.0,10.0,21.0,7.0,1027.4,19.0,0,0,0
2.0,20150307,6,3,7,5,2015,3.0,10.0,20.0,6.0,1027.0,18.9583333333333,0,0,0
2.0,20150307,7,3,7,5,2015,5.0,10.0,20.0,5.0,1026.5,18.9166666666667,0,0,0
2.0,20150307,8,3,7,5,2015,8.0,10.0,20.0,5.0,1026.2,18.875,0,0,0
2.0,20150307,9,3,7,5,2015,9.0,10.0,19.0,5.0,1025.6,18.8333333333333,0,0,0
2.0,20150307,10,3,7,5,2015,5.0,10.0,19.0,5.0,1025.5,18.7916666666667,0,0,0
2.0,20150307,11,3,7,5,2015,0.0,10.0,18.0,4.0,1025.3,18.75,0,0,0
2.0,20150307,12,3,7,5,2015,3.0,9.1,18.0,5.0,1025.1,18.7083333333333,0,0,0
2.0,20150307,13,3,7,5,2015,5.0,9.1,20.0,5.0,1025.0,18.6666666666667,0,0,0
2.0,20150307,14,3,7,5,2015,6.0,9.1,23.0,7.0,1024.8,18.625,0,0,0
2.0,20150307,15,3,7,5,2015,7.0,9.1,24.0,7.0,1024.3,18.5833333333333,0,0,0
2.0,20150307,16,3,7,5,2015,3.0,9.1,28.0,9.0,1023.1,18.5416666666667,0,0,0
2.0,20150307,17,3,7,5,2015,10.0,10.0,32.0,11.0,1022.8,18.5,0,0,0
2.0,20150307,18,3,7,5,2015,13.0,10.0,33.0,11.0,1021.8,18.4583333333333,0,0,0
2.0,20150307,19,3,7,5,2015,10.0,10.0,35.0,12.0,1020.1,18.4166666666667,0,0,0
2.0,20150307,20,3,7,5,2015,9.0,9.1,36.0,14.0,1019.5,18.375,0,0,0
2.0,20150307,21,3,7,5,2015,3.0,10.0,37.0,16.0,1018.5,18.3333333333333,0,0,0
2.0,20150307,22,3,7,5,2015,0.0,10.0,38.0,15.0,1017.9,18.2916666666667,0,0,0
2.0,20150307,23,3,7,5,2015,3.0,10.0,37.0,16.0,1018.1,18.25,0,0,0
2.0,20150308,0,3,8,6,2015,9.0,10.0,38.0,16.0,1018.1,18.2083333333333,0,0,0
2.0,20150308,1,3,8,6,2015,3.0,10.0,37.0,17.0,1017.6,18.1666666666667,0,0,0
2.0,20150308,2,3,8,6,2015,0.0,10.0,38.0,18.0,1017.8,18.125,0,0,0
2.0,20150308,3,3,8,6,2015,5.0,10.0,37.0,18.0,1017.9,18.0833333333333,0,0,0
2.0,20150308,4,3,8,6,2015,3.0,10.0,38.0,18.0,1018.0,18.0416666666667,0,0,0
2.0,20150308,5,3,8,6,2015,0.0,10.0,38.0,19.0,1017.7,18.0,0,0,0
2.0,20150308,6,3,8,6,2015,3.0,10.0,38.0,20.0,1017.8,17.9166666666667,0,0,0
2.0,20150308,7,3,8,6,2015,3.0,10.0,40.0,20.0,1017.7,17.8333333333333,0,0,0
2.0,20150308,8,3,8,6,2015,5.0,10.0,38.0,20.0,1017.5,17.75,0,0,0
2.0,20150308,9,3,8,6,2015,3.0,10.0,39.0,21.0,1017.2,17.6666666666667,0,0,0
2.0,20150308,10,3,8,6,2015,0.0,10.0,40.0,21.0,1016.5,17.5833333333333,0,0,0
2.0,20150308,11,3,8,6,2015,0.0,10.0,38.0,22.0,1016.8,17.5,0,0,0
2.0,20150308,12,3,8,6,2015,7.0,10.0,38.0,22.0,1017.6,17.4166666666667,0,0,0
2.0,20150308,13,3,8,6,2015,5.0,10.0,39.0,23.0,1017.2,17.3333333333333,0,0,0
2.0,20150308,14,3,8,6,2015,5.0,9.1,41.0,24.0,1017.6,17.25,0,0,0
2.0,20150308,15,3,8,6,2015,3.0,8.0,43.0,25.0,1017.1,17.1666666666667,0,0,0
2.0,20150308,16,3,8,6,2015,13.0,9.1,49.0,25.0,1016.6,17.0833333333333,0,0,0
2.0,20150308,17,3,8,6,2015,9.0,9.1,48.0,25.0,1016.9,17.0,0,0,0
2.0,20150308,18,3,8,6,2015,6.0,10.0,42.0,28.0,1017.5,16.9166666666667,0,0,0
2.0,20150308,19,3,8,6,2015,10.0,10.0,44.0,25.0,1017.3,16.8333333333333,0,0,0
2.0,20150308,20,3,8,6,2015,8.5,10.0,46.0,22.0,1017.7,16.75,0,0,0
2.0,20150308,21,3,8,6,2015,7.0,10.0,45.0,21.0,1018.0,16.6666666666667,0,0,0
2.0,20150308,22,3,8,6,2015,9.0,10.0,46.0,18.0,1018.3,16.5833333333333,0,0,0
2.0,20150308,23,3,8,6,2015,7.0,10.0,46.0,19.0,1019.0,16.5,0,0,0
2.0,20150309,0,3,9,0,2015,0.0,10.0,45.0,20.0,1019.9,16.4166666666667,0,0,0
2.0,20150309,1,3,9,0,2015,7.0,10.0,45.0,21.0,1020.2,16.3333333333333,0,0,0
2.0,20150309,2,3,9,0,2015,5.0,10.0,44.0,20.0,1020.2,16.25,0,0,0
2.0,20150309,3,3,9,0,2015,3.0,10.0,44.0,20.0,1020.8,16.1666666666667,0,0,0
2.0,20150309,4,3,9,0,2015,6.0,10.0,43.0,20.0,1020.8,16.0833333333333,0,0,0
2.0,20150309,5,3,9,0,2015,0.0,10.0,42.0,19.0,1019.8,16.0,0,0,0
2.0,20150309,6,3,9,0,2015,3.0,10.0,41.0,20.0,1020.0,15.875,0,0,0
2.0,20150309,7,3,9,0,2015,3.0,10.0,41.0,20.0,1019.9,15.75,0,0,0
2.0,20150309,8,3,9,0,2015,6.0,10.0,42.0,20.0,1019.6,15.625,0,0,0
2.0,20150309,9,3,9,0,2015,6.0,10.0,42.0,20.0,1019.6,15.5,0,0,0
2.0,20150309,10,3,9,0,2015,6.0,10.0,42.0,25.0,1019.9,15.375,0,0,0
2.0,20150309,11,3,9,0,2015,0.0,9.1,43.0,28.0,1020.6,15.25,0,0,0
2.0,20150309,12,3,9,0,2015,3.0,9.1,42.0,30.0,1020.8,15.125,0,0,0
2.0,20150309,13,3,9,0,2015,6.0,9.1,44.0,29.0,1021.2,15.0,0,0,0
2.0,20150309,14,3,9,0,2015,8.0,9.1,45.0,28.0,1021.6,14.875,0,0,0
2.0,20150309,15,3,9,0,2015,8.0,10.0,47.0,28.0,1021.4,14.75,0,0,0
2.0,20150309,16,3,9,0,2015,5.0,10.0,49.0,27.0,1021.1,14.625,0,0,0
2.0,20150309,17,3,9,0,2015,8.0,10.0,51.0,22.0,1021.2,14.5,0,0,0
2.0,20150309,18,3,9,0,2015,7.0,10.0,52.0,22.0,1020.7,14.375,0,0,0
2.0,20150309,19,3,9,0,2015,6.0,10.0,52.0,22.0,1020.3,14.25,0,0,0
2.0,20150309,20,3,9,0,2015,6.0,10.0,53.0,22.0,1020.5,14.125,0,0,0
2.0,20150309,21,3,9,0,2015,3.0,10.0,54.0,22.0,1020.5,14.0,0,0,0
2.0,20150309,22,3,9,0,2015,5.0,10.0,54.0,22.0,1021.0,13.875,0,0,0
2.0,20150309,23,3,9,0,2015,5.0,10.0,53.0,22.0,1021.8,13.75,0,0,0
2.0,20150310,0,3,10,1,2015,3.0,10.0,52.0,23.0,1022.8,13.625,0,0,0
2.0,20150310,1,3,10,1,2015,3.0,10.0,49.0,24.0,1023.5,13.5,0,1,0
2.0,20150310,2,3,10,1,2015,7.0,10.0,49.0,24.0,1024.1,13.375,0,0,0
2.0,20150310,3,3,10,1,2015,3.0,10.0,49.0,24.0,1024.3,13.25,0,0,0
2.0,20150310,4,3,10,1,2015,0.0,10.0,48.0,24.0,1024.4,13.125,0,0,0
2.0,20150310,5,3,10,1,2015,3.0,10.0,46.0,24.0,1024.6,13.0,0,0,0
2.0,20150310,6,3,10,1,2015,0.0,10.0,47.0,25.0,1025.0,12.9166666666667,0,0,0
2.0,20150310,7,3,10,1,2015,0.0,10.0,46.0,26.0,1025.1,12.8333333333333,0,0,0
2.0,20150310,8,3,10,1,2015,0.0,10.0,44.0,25.0,1024.8,12.75,0,0,0
2.0,20150310,9,3,10,1,2015,0.0,10.0,43.0,25.0,1024.7,12.6666666666667,0,0,0
2.0,20150310,10,3,10,1,2015,5.0,10.0,42.0,27.0,1025.2,12.5833333333333,0,0,0
2.0,20150310,11,3,10,1,2015,3.0,10.0,41.0,28.0,1025.8,12.5,0,0,0
2.0,20150310,12,3,10,1,2015,3.0,9.1,41.0,27.0,1025.8,12.4166666666667,0,0,0
2.0,20150310,13,3,10,1,2015,0.0,8.0,45.0,28.0,1026.4,12.3333333333333,0,0,0
2.0,20150310,14,3,10,1,2015,5.0,7.0,48.0,28.0,1026.0,12.25,0,0,0
2.0,20150310,15,3,10,1,2015,5.0,7.0,48.0,29.0,1025.7,12.1666666666667,0,0,0
2.0,20150310,16,3,10,1,2015,0.0,7.0,51.0,30.0,1025.5,12.0833333333333,0,0,0
2.0,20150310,17,3,10,1,2015,5.0,10.0,52.0,35.0,1024.7,12.0,0,0,0
2.0,20150310,18,3,10,1,2015,8.0,10.0,52.0,36.0,1023.9,11.9166666666667,0,0,0
2.0,20150310,19,3,10,1,2015,8.0,10.0,52.0,35.0,1022.7,11.8333333333333,0,0,0
2.0,20150310,20,3,10,1,2015,8.0,10.0,52.0,36.0,1022.2,11.75,0,0,0
2.0,20150310,21,3,10,1,2015,8.0,6.0,50.0,39.0,1021.4,11.6666666666667,0,0,0
2.0,20150310,22,3,10,1,2015,2.5,3.0,48.0,41.75,1020.4,11.5833333333333,0,0,0
2.0,20150310,23,3,10,1,2015,5.0,3.0,45.0,41.0,1019.3,11.5,0,0,0
2.0,20150311,0,3,11,2,2015,3.25,2.575,44.5,40.5,1018.6,11.4166666666667,0,0,0
2.0,20150311,1,3,11,2,2015,3.5,1.825,44.25,40.0,1018.0,11.3333333333333,0,0,0
2.0,20150311,2,3,11,2,2015,3.0,1.3,44.0,41.0,1017.5,11.25,0,0,0
2.0,20150311,3,3,11,2,2015,3.8,1.22,44.6,41.4,1016.5,11.1666666666667,0,0,0
2.0,20150311,4,3,11,2,2015,2.0,1.86666666666667,44.6666666666667,42.3333333333333,1015.5,11.0833333333333,0,0,0
2.0,20150311,5,3,11,2,2015,0.75,3.5,46.5,44.5,1014.2,11.0,0,0,0
2.0,20150311,6,3,11,2,2015,5.0,2.5,45.5,43.5,1013.7,10.7916666666667,0,0,0
2.0,20150311,7,3,11,2,2015,2.0,2.18333333333333,45.0,43.0,1013.1,10.5833333333333,0,0,0
2.0,20150311,8,3,11,2,2015,3.0,3.5,45.0,43.0,1012.6,10.375,0,0,0
2.0,20150311,9,3,11,2,2015,3.0,5.0,45.0,43.0,1012.6,10.1666666666667,0,0,0
2.0,20150311,10,3,11,2,2015,3.0,6.0,45.0,42.0,1013.0,9.95833333333333,0,0,0
2.0,20150311,11,3,11,2,2015,3.0,8.0,45.0,42.0,1013.8,9.75,0,0,0
2.0,20150311,12,3,11,2,2015,6.0,10.0,45.0,41.0,1014.2,9.54166666666667,0,0,0
2.0,20150311,13,3,11,2,2015,6.66666666666667,9.7,46.0,39.6666666666667,1015.0,9.33333333333333,0,0,0
2.0,20150311,14,3,11,2,2015,6.0,10.0,47.0,40.0,1014.9,9.125,0,0,0
2.0,20150311,15,3,11,2,2015,9.0,10.0,49.0,39.0,1015.1,8.91666666666667,0,0,0
2.0,20150311,16,3,11,2,2015,9.0,10.0,51.0,40.0,1015.1,8.70833333333333,0,0,0
2.0,20150311,17,3,11,2,2015,11.0,10.0,52.0,39.0,1015.4,8.5,0,0,0
2.0,20150311,18,3,11,2,2015,10.0,10.0,54.0,39.0,1014.7,8.29166666666667,0,0,0
2.0,20150311,19,3,11,2,2015,10.0,10.0,56.0,39.0,1014.2,8.08333333333333,0,0,0
2.0,20150311,20,3,11,2,2015,11.0,10.0,59.0,33.0,1014.2,7.875,0,1,0
2.0,20150311,21,3,11,2,2015,0.0,10.0,58.0,32.0,1014.2,7.66666666666667,0,0,0
2.0,20150311,22,3,11,2,2015,7.0,10.0,58.0,32.0,1014.6,7.45833333333333,0,0,0
2.0,20150311,23,3,11,2,2015,6.0,10.0,57.0,31.0,1015.2,7.25,0,0,0
2.0,20150312,0,3,12,3,2015,6.0,10.0,55.0,30.0,1016.3,7.04166666666667,0,0,0
2.0,20150312,1,3,12,3,2015,7.0,10.0,54.0,29.0,1017.1,6.83333333333333,0,0,0
2.0,20150312,2,3,12,3,2015,6.0,10.0,51.0,28.0,1017.7,6.625,0,0,0
2.0,20150312,3,3,12,3,2015,8.0,10.0,50.0,26.0,1018.5,6.41666666666667,0,0,0
2.0,20150312,4,3,12,3,2015,10.0,10.0,49.0,17.0,1019.3,6.20833333333333,0,0,0
2.0,20150312,5,3,12,3,2015,10.0,10.0,47.0,18.0,1019.6,6.0,0,0,0
2.0,20150312,6,3,12,3,2015,10.0,10.0,46.0,19.0,1020.0,5.91666666666667,0,0,0
2.0,20150312,7,3,12,3,2015,9.0,10.0,45.0,20.0,1020.0,5.83333333333333,0,0,0
2.0,20150312,8,3,12,3,2015,10.0,10.0,44.0,20.0,1020.1,5.75,0,0,0
2.0,20150312,9,3,12,3,2015,16.0,10.0,43.0,22.0,1021.3,5.66666666666667,0,0,0
2.0,20150312,10,3,12,3,2015,10.0,10.0,42.0,22.0,1023.2,5.58333333333333,0,0,0
2.0,20150312,11,3,12,3,2015,15.0,10.0,42.0,22.0,1025.0,5.5,0,0,0
2.0,20150312,12,3,12,3,2015,7.0,10.0,40.0,15.0,1026.7,5.41666666666667,0,0,0
2.0,20150312,13,3,12,3,2015,9.0,10.0,41.0,12.0,1027.9,5.33333333333333,0,0,0
2.0,20150312,14,3,12,3,2015,8.0,10.0,41.0,7.0,1028.8,5.25,0,0,0
2.0,20150312,15,3,12,3,2015,6.0,10.0,42.0,0.0,1029.9,5.16666666666667,0,0,0
2.0,20150312,16,3,12,3,2015,9.0,10.0,44.0,0.0,1030.2,5.08333333333333,0,0,0
2.0,20150312,17,3,12,3,2015,8.0,10.0,45.0,0.0,1030.2,5.0,0,0,0
2.0,20150312,18,3,12,3,2015,10.0,10.0,46.0,0.0,1030.2,4.91666666666667,0,0,0
2.0,20150312,19,3,12,3,2015,7.0,10.0,46.0,0.0,1030.3,4.83333333333333,0,0,0
2.0,20150312,20,3,12,3,2015,17.0,10.0,46.0,-6.0,1031.3,4.75,0,0,0
2.0,20150312,21,3,12,3,2015,0.0,10.0,46.0,-4.0,1031.2,4.66666666666667,0,0,0
2.0,20150312,22,3,12,3,2015,5.0,10.0,46.0,0.0,1031.7,4.58333333333333,0,0,0
2.0,20150312,23,3,12,3,2015,9.0,10.0,44.0,-1.0,1032.6,4.5,0,0,0
2.0,20150313,0,3,13,4,2015,5.0,10.0,43.0,-2.0,1033.6,4.41666666666667,0,0,0
2.0,20150313,1,3,13,4,2015,0.0,10.0,41.0,-1.0,1034.2,4.33333333333333,0,0,0
2.0,20150313,2,3,13,4,2015,7.0,10.0,40.0,2.0,1034.9,4.25,0,0,0
2.0,20150313,3,3,13,4,2015,6.5,10.0,39.0,-1.0,1035.3,4.16666666666667,0,0,0
2.0,20150313,4,3,13,4,2015,6.0,10.0,38.0,-3.0,1036.1,4.08333333333333,0,0,0
2.0,20150313,5,3,13,4,2015,3.0,10.0,36.0,-1.0,1036.5,4.0,0,0,0
2.0,20150313,6,3,13,4,2015,7.0,10.0,36.0,-2.0,1036.6,3.91666666666667,0,0,0
2.0,20150313,7,3,13,4,2015,8.0,10.0,35.0,-1.0,1036.5,3.83333333333333,0,0,0
2.0,20150313,8,3,13,4,2015,3.0,10.0,34.0,1.0,1036.1,3.75,0,0,0
2.0,20150313,9,3,13,4,2015,7.0,10.0,33.0,7.0,1036.3,3.66666666666667,0,0,0
2.0,20150313,10,3,13,4,2015,5.0,10.0,32.0,2.0,1037.0,3.58333333333333,0,0,0
2.0,20150313,11,3,13,4,2015,3.0,10.0,32.0,0.0,1036.8,3.5,0,0,0
2.0,20150313,12,3,13,4,2015,5.0,10.0,32.0,1.0,1036.9,3.41666666666667,0,0,0
2.0,20150313,13,3,13,4,2015,9.0,10.0,35.0,-2.0,1037.7,3.33333333333333,0,0,0
2.0,20150313,14,3,13,4,2015,8.0,10.0,37.0,1.0,1038.1,3.25,0,0,0
2.0,20150313,15,3,13,4,2015,7.0,10.0,38.0,-2.0,1037.6,3.16666666666667,0,0,0
2.0,20150313,16,3,13,4,2015,8.0,10.0,41.0,0.0,1036.6,3.08333333333333,0,0,0
2.0,20150313,17,3,13,4,2015,7.0,10.0,42.0,1.0,1035.6,3.0,0,0,0
2.0,20150313,18,3,13,4,2015,8.0,10.0,41.0,8.0,1034.9,2.91666666666667,0,0,0
2.0,20150313,19,3,13,4,2015,9.0,10.0,41.0,11.0,1034.2,2.83333333333333,0,0,0
2.0,20150313,20,3,13,4,2015,3.0,10.0,42.0,12.0,1033.5,2.75,0,0,0
2.0,20150313,21,3,13,4,2015,10.0,10.0,41.0,16.0,1032.6,2.66666666666667,0,0,0
2.0,20150313,22,3,13,4,2015,8.0,10.0,39.0,20.0,1032.0,2.58333333333333,0,0,0
2.0,20150313,23,3,13,4,2015,9.0,10.0,39.0,23.0,1031.5,2.5,0,0,0
2.0,20150314,0,3,14,5,2015,6.0,10.0,39.0,24.0,1031.2,2.41666666666667,0,0,0
2.0,20150314,1,3,14,5,2015,5.5,10.0,40.0,25.0,1030.4,2.33333333333333,0,0,0
2.0,20150314,2,3,14,5,2015,5.0,10.0,40.0,25.0,1029.7,2.25,0,0,0
2.0,20150314,3,3,14,5,2015,3.0,10.0,40.0,27.0,1029.1,2.16666666666667,0,0,0
2.0,20150314,4,3,14,5,2015,6.0,10.0,42.0,27.0,1028.0,2.08333333333333,0,0,0
2.0,20150314,5,3,14,5,2015,5.0,10.0,42.0,27.0,1027.4,2.0,0,0,0
2.0,20150314,6,3,14,5,2015,8.0,10.0,42.0,28.0,1026.7,1.95833333333333,0,0,0
2.0,20150314,7,3,14,5,2015,6.0,10.0,42.0,29.0,1025.8,1.91666666666667,0,0,0
2.0,20150314,8,3,14,5,2015,5.0,8.05,41.0,33.0,1024.6,1.875,0,0,0
2.0,20150314,9,3,14,5,2015,0.0,7.0,41.0,36.0,1023.7,1.83333333333333,0,0,0
2.0,20150314,10,3,14,5,2015,1.5,5.0,39.5,37.0,1022.9,1.79166666666667,0,0,0
2.0,20150314,11,3,14,5,2015,6.0,4.0,42.0,38.0,1021.9,1.75,0,0,0
2.0,20150314,12,3,14,5,2015,5.5,2.375,43.75,40.0,1021.2,1.70833333333333,0,0,0
2.0,20150314,13,3,14,5,2015,7.33333333333333,1.86666666666667,44.3333333333333,41.0,1020.0,1.66666666666667,0,0,0
2.0,20150314,14,3,14,5,2015,4.66666666666667,2.26666666666667,45.0,42.0,1019.0,1.625,0,0,0
2.0,20150314,15,3,14,5,2015,9.0,2.75,45.0,42.0,1017.7,1.58333333333333,0,0,0
2.0,20150314,16,3,14,5,2015,7.5,3.5,45.0,42.5,1016.2,1.54166666666667,0,0,0
2.0,20150314,17,3,14,5,2015,6.0,3.0,46.0,43.0,1014.3,1.5,0,0,0
2.0,20150314,18,3,14,5,2015,3.0,2.25,47.0,45.5,1012.2,1.45833333333333,0,0,0
2.0,20150314,19,3,14,5,2015,3.0,2.5,49.0,47.0,1010.0,1.41666666666667,0,0,0
2.0,20150314,20,3,14,5,2015,3.0,6.66666666666667,50.0,48.0,1008.7,1.375,0,0,0
